source, question, answer, rating
3-4-18-generation,-1230-1-2-40-13401-2402-34012401-2-40-1-240-1-3-401-2-3012-40-13-4013401-34013-40-23-40-2-3-402-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2-30-2-3-4012-301-240-1-3401-230-12-3013401-340-1-3-40-23-40-1-23012402-3-40-2340-1240-2-34023-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-3-40-12-302-34012-30-2-34013-401-2301-2-30-1-2-30-1-2-402-3-4023401-3-40-1340-13-4012-40-1-340-12300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-30-134012-3023402-340-12-30-1-3401-230-1-2-40-23-401-2-30124013-40-234012-40-1-2401-2401-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-240-13-402-340-2-3401-340-1340-12-30-2340-1-2-30-2-3-401230134012-40-12-401-2-3012-30-1-24023400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2-3-40-1230-234012-301230-13-401-340-12401-2-301-2301-2-40124013-40-12-30-1-340-1-2401-240-1-2-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-3-40-1240-2-3401-2402340-1-3402-3-40-23401230-12-301-2-30-1-2-301-2-401-230-1-23023-401-3-401-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2-40-2-340-1-3-40-23-4012-301-230-1-340-1-230-124023401340-12-301-3401-3-40123012-40-12-401-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-230-12402-3-40123012-4013401-2-3023-401-2-40-23-402340-1230-2-340-2-3-40-13-401-23012-302-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-302-3-40-1-3-402340-2340-2-3-401-23023-402-3401-2-4013-401-2-30-2-340-1-230-12-40-1240-13-40-1-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-4013401-2401-2-30-13-401-2-4023-401-3-4013-401-230-123012-401230234012-30-1-230-12401-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2401-2-302340-1-2-40-1-340-1-230-23401230-12302-3401-2-401240-1-3-40-1-240-1240-2-3401-34012-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,13-401-3-40-234012-301-340-1240-13-401-2-402340-23-40-1-230134012301-24012-40-1340-12-301-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,2-3-40234013401-230-12-30-1-2301-3-40-12301-2-30-1-340-1-240-1-2-4023-40-13-40-1-2-30-1-3-402-3401-2-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-134012401-3-402-3401-2-4012-30-1-340-2-34013-40-1-2-40-1240-13-4023-40-12-3012-40-1-3-40-12301-2-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,12-40-2-340-1240-23-40-1340-2340-1-2-3013-402-3-401340-1-2-40-12302-34023-40-12-40-13-401-2-4012-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-30-1-3-40-1-2401-2-30-13402-3401-230-2-3-4012-301-240-1-2301340-13-401-34023-40-12302-3-4023400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-13-401-2-40-2-3-40-1-2-30134023-401240-1-2-40-1-240-23-40-12-30-1-2301-2-301-3-401-230-1-3-402-3-40-13400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2340-1-340-1-2-30-1-240-12-40-1340-12401-3401-2-401340-2-340-12-301-2-3023-40-1-2-402-3-40-1230-13-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-340-2-340-2340-1240-12-401-2-40-12-30-2-3-401-3-40-1340-1-3-401-2302-3-40-1-2301240-1-24013-401-2-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2340-23-402-3-401-3401-230-1-34012301-24023401-2-301-3-40-2-3-40-1-2401240-1-2-4023-40-1230-13400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-3402340-12-4023-40-12-301-3-40-2340-1-3-4012-301-2-40-1-240-12401-3401240-23-40-1-230-13-4013400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,13-40-1-2-401-240-12-40-2-340-234023-40-1-3401-2-40-12-30-1-230-23-402-3-4012302340-124012-40-12300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2-401230-13-40-1-340-2340-12-402-3-40-1-2-4023-4012-401340-1-3-40-1340-1240124012-301-3-40-1-2400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,2340-1-230-12-40-2-340-2340-1-2-4013-4012-30-12301-340-1-3-401-3-401-2-301-230-1-34012-40-12-302-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2-301-3-4012-301-34023-402-340-1-2-4012401340-12-3013-401-2-40-23-40-1240-1-240-1230-2-3-401-2300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-123012-4013-4012-3013401-3-401-2-40-2340-12-401-2-302-340-1-3-401-2401-230-13-402-3-401-340-2-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-12401-3-40-1-2-4012302340-2-340-2340-1-2301-230-1-2-301-2-30-1-3401-3401-2-402-3-40-1340134023-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-3401-2-401-240-134012401-2301-3-4012-30-1240-12-40-1-3-40-1-34013-40-1-240-2340123012-40-12-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,13-401-2401340-1-2301230-23401-230124012-30-1-2-40-2-3-401-3401-2-301-2-40-1-2-30-12-30-1-240-12-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-4012-40-1-2-3013-40-2-3-402-3401-2301-3-40-1230-1-3402340-12-301-2401-2-30-12-40-1340-23-4012300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2401-3402-3-40-1-3401-3-402-340-23-40-1-23013-40-2-34013402340-1240-12-401-2-30-1-2-40-12301-2300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-40134012-30-1-240-1-2-40-1-340-12-301-23012-401-3-401-24023-40-12401230-23-40-1-230-1230-1-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-3-40-23-40-1-2-3013-401-230-1240-2-340-12301240-1-23012-40-1-240-12-401-3-40-13-402-3-401-2-40-1-2-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-3-40-13401-240-23-40-123012301-2302-3-4023-401-3-40-1-23013-40-1-2401-2-40-2-3-4012-40-1-2-3023400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1240-134013-401-3-40-1-2-40-1-230-23-40-1-3-401-2-3023-402-3-40-1-340-12302-340-2-340-2-3-40-1-2401-2-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-240-1240-1-2-40-23401-3-401-230-1-340-1-2301-340-12-40-1-24023-401-2-40-2-3-40-134012-40134012-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2301-24012-40234012401-340-23-40-12-3013-40-234012-30-1-240-2-3-401-2-402-3-401340-1-34012300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-3-40-12-3013-401230-2340-1-2-40-1230-12401-34023401-2402-340-13-40134012-40-12-40-1-230-2-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1340-1-3-401-24012302-3-401-2-40-12-40-1-2301-230-2-3-40-12-30-1240-1230-1-2-30-2-34013-40-1-24012400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1230-12-302-340-2340-13-401-3-40-2-3401-3401-2-30234012-40-12-40-1-24012301-2401-2-40-23-40-1-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-40-13-402-3402-3-401-2-3012-30-1-2-30-12-401-230-12-30-1-3-401-240-1-3401-340-12401-2-40234012-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1340-1-2-401-3-402-3-402340-23-402-340-1-2-301-2-4012-30-12301-2-30-12401230-12-30-1340-234012400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-34013402340-23-40-13-402-3402-3-401-230-12-4012-40-1-240124013-4012-301230-1230-12-30-1-2-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1230-134012-40234012-3023-40-1-2401-230-1-3-401-2-301-2-4012402-3-40134013-40-1-2-40-13-40-12-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2340-1-3-40-12402-3-40-1-2-402-340-1-2301-2-30-1-2-30-12-4012-40-13-40123013-40-1340-2-3-40-2-340-1-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,12-40-1-23012-30-23401-2-3023-401-2-40-1-2-4012402-340-12-30-23-4013-40-1-240-2-3-40-12402-3-401-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-3-402-3401-240-123012401-340-1-340-234012-40-1-230-12-40-13401-2301340-1-2-3013-40-23-402-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2-30-12-401-240-2340-12301-340-1-2-4012-402-3401-2-40-1-240-23-40-13-401340-1-340123013-402-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1240-2-3-40-13402-3-40-1-3-402340-1-2301-240-1240-1-2-4023-40-1-2-30-2-34013401-3401-2-302-34012-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2-301340-1-2-302340-1-3-4013-40-2-3-402-3-4012302-340-23-40-12301-240-1-2401-230-1240-13401-2-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,23-40-13-401-2401-2-402340-1-340-2-3-40-2-3401240-1-2-30-13401-230-2340-12-301-2-30-23-4013-40-12400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2-3-4012302-3401-3-402340-1-240-1-2-401-2-40-1-23013-40-1-34012401-23023-401-24012-40-12-40-1-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1230-1-230-1-2402-3-40-2-3-40-1240-2-34013-401-3-40-1340-2340-23-401-240-1-2-3023-40-12-40-13-4012-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-3402-34012-30-2-3-40-1-2401-2-301-240-1240-1230-23-40-1-2-302340-12-3012401-2-401230-2340-1-2300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-13-40-1-340-12301-3-40-12401-2-40-12-401-230-1-2-30-23402340-2-3-40-1-3-40-2-340-23-401340-1-24013-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,2-34023-401-240-13-401-2-301230-2-340-1-2-301340-1-240-1-2-4012401-3-40-1230-1-2302-3-402340-23400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-13-40-234013401-240-1-340-1340-1-3-40-1-240-12-30-23-4012-40124023-402-3-40-1-2-40-12-40-1-2-30-2-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-12-3012-401-240-23-40-12401-2-301340-2-340-23401-3-401230-2-3-40-1-3-401-23023-4013-402-3-40-13-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1230-1240-12-401-3-401-2-40-13401-24012-40-1-2-40-2-340-1-23023-40-12-302-3-40-1-2401230234012-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-3-401-3-4013-40-1-2401-240-1-340-23401230-12401-2-30-1-2-40-23-4012-301-340-1-2-30-1340-13-402-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,2-3-401-2-3013-402-340-2340-1230-1-3401-3-40-12-401240-1-240-134023-4012-401-34012-30-23-40-1-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2-3-401-340-1-2301-240-13-401340-123023401-2-301-2-4023-40-1-3401-230-1-2-40-1-240-2340-2-34012-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2401-34023-4012401-2-40-1340-23401-2402-340-2-3-4013-40-1-2-30134023401-3-40-1-3-40-1240-1-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
